"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"CDK2AP2"	"CDK2AP2"	-0.0325889406423914	-0.108544567230869	0.143043639897279	0.00582331838586041	-0.0255159766538347	"S04"	0.143043639897279	"IS03"
"CEND1"	"CEND1"	-0.0261207969035091	-0.156417215381778	0.142414755757444	0.0357438314384971	0.0193460934116508	"S04"	0.142414755757444	"IS03"
"GYPC"	"GYPC"	0.073197151599671	-0.257672405264192	0.141898322141494	-0.112123668221034	0.128856267580292	"S04"	0.141898322141494	"IS03"
"KHDC1L"	"KHDC1L"	-0.0519122876386793	-0.0524485716018888	0.141028381418412	-0.0433933481287422	-0.0458214957677151	"S04"	0.141028381418412	"IS03"
"LPAR2"	"LPAR2"	-0.0170903331535984	-0.119180246022521	0.140838469595678	0.00330929502523236	-0.02712333022595	"S04"	0.140838469595678	"IS03"
"SLAMF6"	"SLAMF6"	0.00211866066858548	-0.222344287161513	0.138278064873436	0.128283835044197	0.0216818525397562	"S04"	0.138278064873436	"IS03"
"CARD16"	"CARD16"	0.111076242575138	-0.252101976237867	0.137825881206762	-0.0106238412282322	-0.000817939922152455	"S04"	0.137825881206762	"IS03"
"FAIM2"	"FAIM2"	-0.172036113609204	-0.0432335319803691	0.137158202732149	0.0123287292159999	0.0903831280884494	"S04"	0.137158202732149	"IS03"
"POLR2J3"	"POLR2J3"	-0.0245937757297447	0.00241070606501312	0.132258077318973	-0.443210345517081	0.118905146642656	"S04"	0.132258077318973	"IS03"
"HCN2"	"HCN2"	-0.0960173410998866	-0.0970092557806705	0.131899906711989	0.0393525256002659	0.0484456178628667	"S04"	0.131899906711989	"IS03"
"LUC7L2"	"LUC7L2"	-0.0105463028854505	-0.150333629478429	0.128699721624606	0.0327079190144515	0.011297206561198	"S04"	0.128699721624606	"IS03"
"IGFLR1"	"IGFLR1"	0.0529410465340964	-0.12721456450181	0.126777591776999	-0.101542205607851	-0.0249680301983882	"S04"	0.126777591776999	"IS03"
"CD200"	"CD200"	0.0546688548418142	-0.173233918642474	0.126201104030722	0.0784492930102092	-0.0797509977929274	"S04"	0.126201104030722	"IS03"
"ABRACL"	"ABRACL"	0.103114794382574	-0.258784129048754	0.124219279553409	0.0243923367406899	0.0202158319775912	"S04"	0.124219279553409	"IS03"
"CCDC107"	"CCDC107"	0.0977635449204357	-0.210267545151737	0.120452519151989	0.0166900732321646	-0.0353614413934267	"S04"	0.120452519151989	"IS03"
"RPA3"	"RPA3"	0.0146819437382244	-0.23084019245168	0.114432541851317	0.0692691836100718	0.0965747053769718	"S04"	0.114432541851317	"IS03"
"LAT"	"LAT"	0.110816820417648	-0.200919639065141	0.112904657558162	-0.0234532681935108	-0.0292910449640955	"S04"	0.112904657558162	"IS03"
"SLC3A2"	"SLC3A2"	0.107100368770127	-0.161296695774209	0.109259512725486	-0.181104827604182	0.0300566043270906	"S04"	0.109259512725486	"IS03"
"BTBD16"	"BTBD16"	-0.105839918437373	0.0172996897342206	0.103820594163677	-0.0256779381205377	-0.0221093731523719	"S04"	0.103820594163677	"IS03"
"PSMA7"	"PSMA7"	0.0766315447023277	-0.199237298189567	0.101726108378557	-0.108494224771723	0.0976566794485778	"S04"	0.101726108378557	"IS03"
"ZNF20"	"ZNF20"	-0.0365856514887732	-0.0980768205752698	0.101331933401382	0.0531835302636203	0.00138800271175607	"S04"	0.101331933401382	"IS03"
"SLC7A14"	"SLC7A14"	-0.0366960295397268	-0.0370751207539801	0.099690880249591	-0.0306741169998742	-0.0323905387092534	"S04"	0.099690880249591	"IS03"
"IRF9"	"IRF9"	0.0704701130937905	-0.0462922269267895	0.0932599657701081	-0.212192507908631	-0.0445579642877317	"S04"	0.0932599657701081	"IS03"
"OCIAD2"	"OCIAD2"	0.0364769837606615	-0.132481121009941	0.0932373396709166	-0.111108178360151	0.0710445486092293	"S04"	0.0932373396709166	"IS03"
"KCNN4"	"KCNN4"	-0.0762372697856949	-0.072846157714152	0.0786665855366406	0.0498448609334846	0.0627553493311518	"S04"	0.0786665855366406	"IS03"
"OLFM2"	"OLFM2"	-0.100145623973886	-0.0106971726400383	0.077579004572812	0.00542552134950963	0.0351437281798168	"S04"	0.077579004572812	"IS03"
"TSC22D3"	"TSC22D3"	0.0309558412184141	-0.122900823106159	0.0699668220510498	-0.0309957889863771	0.0480812762806326	"S04"	0.0699668220510498	"IS03"
