"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"State"	"MaxFC"	"InitialState"
"STUM"	"STUM"	-0.0200803212851406	-0.0216169476869866	-0.0210703750526759	-0.0228310502283105	-0.0216731686172518	-0.0213766566908935	0.480769230769231	-0.0214776632302405	-0.0210881484605652	-0.0212044105173876	-0.0213766566908935	-0.0204918032786885	-0.0218531468531469	-0.0203748981255094	-0.0209380234505863	-0.0206526228831062	-0.0215146299483649	-0.0209995800083998	"S01"	0.480769230769231	"IS07"
"ISCU"	"ISCU"	-0.476046725652292	0.31984574134032	0.132360230066325	-0.455751982717553	0.121490408657165	0.271342531263912	0.435819915666207	-0.109399004903603	-0.365026253613823	-0.00374554815240135	0.126362836342439	-0.0465820262139468	0.319777634133931	-0.161594251209542	-0.0198745802803263	-0.270592782312889	0.304789797998542	-0.742468917391287	"S01"	0.435819915666207	"IS07"
"LMO3"	"LMO3"	-0.0394127378085538	-0.0424287579521396	-0.0413559701404547	-0.0448117429878078	-0.0425391058271777	-0.0419571257560064	0.433639330807417	-0.0421553767797676	-0.0413908549739768	-0.0416190488309156	-0.0419571257560064	-0.0402203758784012	-0.042892358891302	-0.0399909197812954	0.0577855706126075	-0.0405360252553899	0.203810111769464	-0.0412170168598484	"S01"	0.433639330807417	"IS07"
"COMMD7"	"COMMD7"	0.39146271361567	0.391758004828655	0.144733204012163	-0.348491856779375	-0.753440782882633	0.217543518352071	0.431528805079962	0.00711857975430793	-0.585684799019813	0.178915571291679	0.244077701180933	0.21407297144776	0.377468988745144	-0.27325994711681	0.0173868000729906	-0.0615516452550605	0.271211029902954	-0.364004124519063	"S01"	0.431528805079962	"IS07"
"COMMD3"	"COMMD3"	-0.0161302262377391	0.0699851134725886	0.0217708581814065	-0.363845558790585	-0.57373254709966	0.347658819037507	0.428494375346448	0.265079845329451	-0.57622910562302	0.369913089983858	-0.0190361050432753	0.214265622971037	0.299622188182642	-0.287725257166632	0.0203843016664399	0.150986963891147	0.129439731607817	-0.175550515242023	"S01"	0.428494375346448	"IS07"
"MRPS18B"	"MRPS18B"	-0.224094527493449	0.268995800573706	-0.0957897239211106	-0.315509448507613	-0.0306737155906992	0.00515712338344468	0.41402686051256	0.0393893606846858	-0.26014162956376	-0.056774903449602	0.171663802186442	0.139125105117267	0.0904149534658648	-0.0141544181574959	0.126313963895418	-0.0209018040559117	0.125815687434126	-0.299531276118224	"S01"	0.41402686051256	"IS07"
"CD2BP2"	"CD2BP2"	-0.187007081152351	-0.0382150707159799	0.0257574884117662	-0.363903088478228	0.0722019450402386	0.240873775903902	0.387909347023246	0.0834627461014184	-0.314718395454095	0.222978614879716	-0.0995679934042376	0.281039118714743	0.19343195890128	-0.213355247375981	0.091883403936609	-0.286271126527362	0.264433702346726	-0.43140521637453	"S01"	0.387909347023246	"IS07"
"MRPS18C"	"MRPS18C"	0.156177298552829	0.118346677974353	-0.0826499936245572	-0.211821770703195	-0.215293750736159	0.0568932965849373	0.352481741605114	0.0316162576456015	-0.322134387313538	0.131001324648606	-0.0359229274840302	0.160456183671698	0.2309444856656	-0.312988251559644	0.222329874748015	0.0473029826831101	0.308486273961049	-0.490926327333963	"S01"	0.352481741605114	"IS07"
"MRPL43"	"MRPL43"	-0.412484430152552	-0.107634006424337	0.144387840965122	-0.323616812521671	-0.505991370316586	0.223435298330731	0.32998486289365	0.218313443538996	0.145946370471926	0.228021501881938	0.00459888982037877	0.265217165943787	0.268631424612016	-0.214677005153917	-0.113963581745325	-0.0382347828413549	0.252411259442239	-0.453666399104987	"S01"	0.32998486289365	"IS07"
"TCEAL4"	"TCEAL4"	0.0104490594087804	-0.0524381410550331	0.0706898760313782	-0.330409355005488	0.0981014892637561	-0.00283236612037598	0.318715186105922	0.232794349495853	-0.427479694780323	0.271497519275226	0.14578007423888	-0.0186132619054594	0.12879301708958	-0.0550162077921512	0.00747421507965287	0.211470300307999	0.0989606775897504	-0.498798844629918	"S01"	0.318715186105922	"IS07"
"ETV2"	"ETV2"	-0.170773939394396	-0.0110179206328379	0.0437346461985734	0.0440776992666056	-0.0947296215247277	-0.0708336356046884	0.264479947547481	0.103971574714047	0.0404152486966182	-0.012396744026015	-0.0645065294859618	-0.00410557344704199	0.0328310248835665	-0.0646041263416614	-0.00205427168047939	0.0714034162497064	-0.119638969300362	-0.101968416226444	"S01"	0.264479947547481	"IS07"
"TMEM262"	"TMEM262"	-0.0285478264728044	-0.0307324201977012	-0.0299553678538908	0.140334142952307	-0.0308123484686966	-0.030390802871861	0.212728577056034	-0.0305344020263243	-0.0299806359836706	-0.0301459236290428	-0.030390802871861	-0.0291328229169192	-0.0310682202435677	-0.0289666209931878	-0.0297672059955121	-0.0293614572149041	-0.0305869569351476	-0.0298547198308622	"S01"	0.212728577056034	"IS07"
"CCL21"	"CCL21"	-0.20092424269889	-0.128360012430952	-0.210830747711857	-0.180065562544934	-0.18139510647923	-0.167333403173383	-0.122982911971412	-0.1916554490394	-0.190427731143372	-0.185983903206126	-0.147085054109866	-0.189186236946535	-0.205899567273532	-0.203871786601563	-0.209506433969948	5.33820200030383	-0.199116351053722	-0.210122370567088	"S02"	5.33820200030383	"IS16"
"PDPN"	"PDPN"	-0.170901456205984	-0.183979518354043	-0.179327697409566	-0.194312614590366	-0.158278151982903	-0.155074053187194	-0.0708235266438822	-0.169009880371315	-0.149005245021148	-0.180468458843469	-0.134357645017534	-0.136952800904253	-0.185989784070324	-0.0812212684012993	-0.178201267149456	4.87933940365986	-0.18310870307784	-0.17872516839685	"S02"	4.87933940365986	"IS16"
"TBX1"	"TBX1"	-0.138053428821706	-0.148617828692628	-0.135814183732607	-0.156964857427419	-0.149004351003922	-0.0640889982763127	-0.128636450807612	-0.0761098395949367	-0.144982301883614	-0.145781610587807	-0.146965813495531	-0.140882392527069	-0.150241712310336	-0.140078662496352	-0.143950183319115	4.00474833220092	-0.147914388023256	-0.144373388393972	"S02"	4.00474833220092	"IS16"
"PROX1"	"PROX1"	-0.200923862900912	0.00728170598762186	-0.126323900154334	-0.170793248737587	-0.187249144590244	-0.147924492706963	-0.0966973644543077	-0.165381211652983	-0.181610613188773	-0.150013193957722	-0.170041955455561	-0.0698873085029381	-0.139710992321963	-0.119589283303286	-0.0755986795497449	3.90149264033909	-0.0803909435219774	-0.164164095124574	"S02"	3.90149264033909	"IS16"
"RELN"	"RELN"	-0.131843419548378	-0.141932604701885	-0.138343916845959	-0.116659044467111	-0.118094427494739	-0.140354901528628	-0.137015907627488	-0.141018090496332	-0.138460613528242	-0.139223967207574	-0.140354901528628	-0.134545128965353	-0.143483441728785	-0.133777552842486	-0.137474922393409	3.88682509375447	-0.0971273412233825	-0.137879090581882	"S02"	3.88682509375447	"IS16"
"ADGRG3"	"ADGRG3"	-0.133171411633813	-0.103579286639758	-0.139737385153052	-0.151414070761732	-0.0784819957796179	-0.141768625467376	-0.0994793901559646	-0.119809468479719	-0.139855257261996	-0.140626299816876	-0.141768625467376	-0.135900334003358	-0.144928677870714	-0.135125026474406	-0.138859637758875	3.73316980167839	-0.142683655321942	-0.0553620420828443	"S02"	3.73316980167839	"IS16"
"EFNA5"	"EFNA5"	-0.139024172472172	-0.149662857525166	-0.123770253789629	-0.158068579660141	-0.0980721033505093	-0.147999225932326	-0.144478376233602	-0.148698534989566	-0.146001766957279	-0.146806696122014	-0.147999225932326	-0.141873028465455	-0.151298159727146	-0.0320759980392039	-0.144962390894351	3.43393925023417	0.191358778783519	-0.145388571799962	"S02"	3.43393925023417	"IS16"
"SEMA3A"	"SEMA3A"	0.0311307707104536	0.0458787534295503	-0.164125092635507	-0.194742065202503	0.12985951708836	-0.159295022457049	-0.144359326990342	-0.206677667653126	-0.220699363013156	-0.221916110985663	0.322586124602327	-0.0832280028005518	-0.190524114197906	-0.213234796130478	-0.189411708838741	3.2584644405475	-0.19395396260343	-0.219772444226876	"S02"	3.2584644405475	"IS16"
"PARD6G"	"PARD6G"	-0.175236107260575	-0.164299202615935	-0.158916380546069	-0.137077748582321	-0.0714539120451093	-0.186548912816943	0.757977107093947	-0.187430372456542	-0.184031171269013	-0.14199894240157	-0.156703884155209	0.00949924566149218	-0.133427273194097	-0.177806808100583	-0.128681497915141	3.21033073304258	-0.187752972064901	-0.183258255807993	"S02"	3.21033073304258	"IS16"
"ACKR2"	"ACKR2"	-0.105889302517281	-0.113992374953753	-0.111110140441648	-0.120394686423758	-0.0725074845730175	-0.112725251504075	-0.110043557290497	-0.113257888001731	-0.111203864727132	-0.111816947950819	-0.0968299914345514	-0.0550317735152738	-0.115237921008754	-0.107442690818268	-0.110412212423798	3.16836959348122	-0.113452824125658	-0.110736817836216	"S02"	3.16836959348122	"IS16"
"SEMA3D"	"SEMA3D"	-0.112213816501578	-0.120800866013372	-0.117746482549064	-0.127585572186726	-0.121115042517958	-0.0915826205977606	-0.116616194945296	-0.0933702818727484	-0.117845804761252	-0.118495505974949	0.0218241082038033	-0.114513279954479	-0.122120805545861	-0.113859984958814	-0.117006868965213	3.04833013237576	-0.0736213751617929	-0.117350862280105	"S02"	3.04833013237576	"IS16"
"COLEC12"	"COLEC12"	0.294567363937532	-0.108983635929255	-0.107611070428604	-0.161319931668658	0.0176471802332329	-0.107059537811561	-0.0605232392994811	0.145414612434866	-0.176387590861521	-0.159355611488932	-0.14413835376947	-0.00839811624077678	-0.125148011280391	-0.170421751398804	-0.125150830631048	2.88623927148591	-0.179954809781698	-0.109810589947412	"S02"	2.88623927148591	"IS16"
"TFF3"	"TFF3"	-0.295052563545132	0.0364929330957045	-0.179330451207781	-0.072073773085744	-0.290462009945976	0.233815105967862	-0.0498982570924577	0.00122928442950309	-0.528393535335183	-0.165285550643223	-0.0452225276348528	-0.066229744506304	-0.104601236939942	-0.215132768879376	0.223413485441562	2.82814533495103	-0.0332994038104297	-0.425556580249451	"S02"	2.82814533495103	"IS16"
"LYVE1"	"LYVE1"	-0.243449854982872	-0.177626567108589	0.470599094772162	-0.343846615899649	0.00798924006476316	0.0151201251310326	-0.151122006894006	0.216668375016433	-0.214128683096653	-0.078016821531048	0.0368369763407395	0.162868421513412	-0.118225681624559	-0.0794208729207924	-0.276603612882176	2.8142215436884	-0.398055787569015	-0.229717913548883	"S02"	2.8142215436884	"IS16"
"EFEMP1"	"EFEMP1"	-0.33501726518653	0.765510600697981	-0.195073265251981	-0.226177817939842	0.00653339300633724	-0.247982937550705	-0.0397807522219865	-0.255866541388169	-0.0806434270620995	-0.34224908290964	0.173669485638877	-0.167460328818362	-0.227368123340381	0.204943125041892	-0.333274313537448	2.7649320312642	-0.152715680396527	-0.350354048851096	"S02"	2.7649320312642	"IS16"
"KCNIP1"	"KCNIP1"	-0.0794485312593707	-0.0855282502532785	-0.0833657154807556	-0.0903318917058599	-0.0857506904359918	-0.0845775300708992	-0.0825654602820673	-0.084977166166595	-0.0834360366241388	-0.0838960317369945	-0.0845775300708992	-0.0810765749327185	-0.0864627809597173	-0.0806140353854251	-0.0828420614890424	2.5041372510865	-0.0851234263493258	-0.0830856122788043	"S02"	2.5041372510865	"IS16"
"PLIN5"	"PLIN5"	-0.114661348743098	-0.0522240270238967	-0.120314689578724	-0.130368382817494	-0.0822029290147179	-0.122063599132242	-0.0889726786898404	-0.102420125304426	-0.120416178140157	-0.0348525706412133	0.0217856310232223	-0.11701096654521	-0.0802395544732533	-0.116343422318791	0.0491447772710534	2.4914898585074	-0.12285144508189	-0.119910440306725	"S02"	2.4914898585074	"IS16"
"FOXC2"	"FOXC2"	-0.11046751181156	-0.118920927112315	-0.115914076869273	-0.125600047676157	-0.069625567873502	-0.117599018559548	0.184876442531411	-0.118154684025251	-0.11601185339974	-0.116651443770477	-0.00496751411348719	-0.112731190332288	-0.0807734308878558	-0.112088062107084	-0.11518597337135	2.47730367686134	-0.0356892466707517	-0.115524613360262	"S02"	2.47730367686134	"IS16"
"TFPI"	"TFPI"	-0.152614926488062	0.752115565210509	-0.341490541428849	-0.474222647287491	0.394010398554584	-0.373335112417498	0.710527350359379	-0.461038729893081	-0.278563783054954	-0.1931946352908	0.478889513329571	-0.265900085689252	-0.426803102241085	0.178350606990525	-0.523895862657121	2.4343993944562	0.306411450497842	-0.633090659716069	"S02"	2.4343993944562	"IS16"
"AKAP12"	"AKAP12"	-0.362874011117613	0.329518404035146	-0.322211739983268	-0.212874882226441	0.179565138638867	-0.234620724501027	0.743651406420822	0.00262819777614355	0.0747341439820284	-0.358233547395338	0.00552623633234318	0.00971224689338028	-0.336243362077923	0.0616448582406144	-0.154322094286769	2.34078201681568	-0.341599775430612	-0.306326426652646	"S02"	2.34078201681568	"IS16"
"KBTBD11"	"KBTBD11"	-0.178951815964384	-0.168324932220102	-0.0856112028943554	-0.138909224588663	0.124434137554521	-0.135234020204754	0.0836486834830518	0.24955221650511	-0.118773068199808	-0.131416475472021	-0.183637050829889	-0.024949561291348	-0.17151965194432	-0.181577025978531	-0.0170352300302004	2.32315532941786	-0.180334018560375	-0.130780119424796	"S02"	2.32315532941786	"IS16"
"RBP1"	"RBP1"	-0.143079909846266	-0.318746345022492	-0.0821476299360754	-0.146517640291052	-0.0781176371207431	0.154746930729755	0.486590993093741	-0.123996659657062	-0.0517876505174492	0.125327136015002	-0.121251444409078	-0.219110142196388	0.0489597399554095	-0.326235509004112	-0.00169235727248771	2.32024869618235	-0.272708954360306	-0.340628809339062	"S02"	2.32024869618235	"IS16"
"NR2F1"	"NR2F1"	-0.18736735268154	-0.109677070982813	-0.153513164153487	-0.213034113322847	0.156013942226787	-0.102449525046603	0.874687310730965	-0.1522406151065	-0.15243556072393	-0.14083584141616	-0.0207375593619449	-0.191206847613539	-0.181039547981212	-0.190116018002052	-0.0403966476973476	2.31313050316782	-0.200750735015936	-0.195944858537184	"S02"	2.31313050316782	"IS16"
"C6orf141"	"C6orf141"	-0.130486628962943	0.0138282108014508	-0.136920230138108	0.0084836197481342	-0.0275846804289858	-0.0374378527148486	-0.080775639152379	-0.13956688407119	-0.137035725903724	-0.137791223968503	-0.130088310247629	0.0701828143783311	-0.142006864561945	-0.132400858238683	-0.0775764676085377	2.31016008348575	-0.139807102460297	-0.0640527095351938	"S02"	2.31016008348575	"IS16"
"MMRN1"	"MMRN1"	-0.454517677977676	1.18445093276887	-0.19267056913751	-0.280546067770074	0.388544669903417	-0.297037524364561	-0.421359036774391	-0.452592706256607	-0.214622853382639	-0.368415073248069	0.6681275508457	-0.325332831595221	-0.294834292260724	0.241066248891599	-0.441856303681407	2.30975104661938	-0.298172820054862	-0.452401329499458	"S02"	2.30975104661938	"IS16"
"MYZAP"	"MYZAP"	-0.148697256859553	-0.160076164972022	-0.0417849288534731	-0.12486789534979	-0.160492487897827	0.188779472816222	-0.154530955584427	0.0775224178368138	-0.156160341450985	-0.0518255513174359	-0.126590582525616	0.0788415851358397	-0.161825248942433	-0.150878634710793	-0.0483140891342069	2.2361042169949	0.0103147780368802	-0.155504481134098	"S02"	2.2361042169949	"IS16"
"SCNN1B"	"SCNN1B"	-0.10289785032327	-0.110772004887567	-0.107971195661586	-0.116993446257965	-0.0301862715995901	-0.109540678625456	-0.0116233710296673	-0.032586918940293	-0.108062272165729	-0.108658035328644	-0.109540678625456	-0.105006412829895	-0.0414086499763865	-0.104407354239993	0.145818172634396	2.19349515142829	-0.0905322203595944	-0.107608419699682	"S02"	2.19349515142829	"IS16"
"OMG"	"OMG"	-0.071849197224555	-0.0773473848202084	-0.0753916987312019	-0.0816915530087407	-0.0431102001939802	-0.0764876020047636	-0.0746679887684232	-0.0768490124953359	-0.0754552935846234	-0.0758712896900518	-0.0764876020047636	-0.0733215168398123	-0.0781925266997999	-0.072903219677727	-0.0749181327843979	2.18444145464098	-0.0769812827405947	-0.0751383876896859	"S02"	2.18444145464098	"IS16"
"STON2"	"STON2"	-0.122942267828439	-0.0545774923090657	-0.0921216170010919	-0.103995222602667	-0.00667536189781372	-0.101710114633425	-0.0109612599737695	-0.131497528734027	-0.129112714843026	-0.0981079973899023	0.0293741567498193	-0.125461576595415	-0.133796436579027	-0.124745821879712	0.206119979025736	2.17243684778408	-0.131723858387613	-0.128570452285936	"S02"	2.17243684778408	"IS16"
"RADIL"	"RADIL"	-0.0734546621412622	-0.0790757063258724	-0.0770763205780627	-0.0835169446263666	-0.0792813648598799	-0.078196711727979	-0.0763364393705104	-0.0785661979088243	-0.0771413364537085	-0.0775666279608749	0.00330158669716218	-0.0749598806277635	-0.0799397328373002	-0.074532236647002	-0.0765921728357382	2.15475066541657	-0.0787014237227809	-0.0768173493203456	"S02"	2.15475066541657	"IS16"
"MEGF6"	"MEGF6"	-0.154552771437874	0.190408388837258	-0.0935641996860178	-0.147337205597151	0.0400198094551949	-0.132161330038266	-0.143809747631531	-0.0781312433847276	-0.16230974309587	-0.163204580526	0.155603130459335	0.0361054321637927	-0.11962747627863	-0.091537281440844	-0.14530495961108	2.00549936587383	-0.101115099869048	-0.161628055808613	"S02"	2.00549936587383	"IS16"
"GPR182"	"GPR182"	-0.0631570102526318	-0.0679900369775414	-0.0662709462827868	-0.0718086554927184	-0.0681668641218263	-0.0672342691445289	-0.0656347894528603	-0.0675519568423768	-0.0663268475449402	-0.0666925171878936	-0.0672342691445289	-0.0644512112823988	-0.0687329351088519	-0.0640835189604944	-0.0658546714945784	1.99064500669688	-0.0676682252706769	-0.0660482803565952	"S02"	1.99064500669688	"IS16"
"DKK3"	"DKK3"	-0.310431174817287	-0.262331415136333	-0.112385649952061	-0.318612118677925	-0.00922013003801562	0.0288147209177071	1.39068360172152	0.133372292671047	0.135536720741557	0.0681947230155768	-0.290996196530657	-0.213789529135471	-0.206509646708787	0.0428056195960202	-0.323690797862247	1.99012344943819	-0.195134185311532	-0.273970639735101	"S02"	1.99012344943819	"IS16"
"ART4"	"ART4"	-0.0892886611319766	0.0147323843145332	-0.0362476494447145	-0.101519984574713	-0.0963713767744351	-0.0950529141593082	-0.0129492803973251	-0.0955020473447688	-0.0937700405814516	-0.0942870085744791	-0.0950529141593082	-0.0911183468109106	-0.044893807050157	-0.0905985192414922	-0.0931024984165083	1.9341110802419	-0.0648680466321374	0.0662627187666969	"S02"	1.9341110802419	"IS16"
"STAB2"	"STAB2"	-0.0604266953665777	-0.0650507874893119	-0.0634060141014659	-0.0687043248688486	-0.0652199702916248	-0.0643276919464636	-0.0627973587073366	-0.0646316458173447	-0.0634594987190124	-0.0638093602471495	-0.0643276919464636	-0.0616649473208109	-0.0657615696952703	-0.0613131505553295	-0.0630077351184165	1.90458824636428	-0.0647428878927618	-0.0631929741548839	"S02"	1.90458824636428	"IS16"
