"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"State"	"MaxFC"	"InitialState"
"NFKBIZ"	"NFKBIZ"	-0.248275101802133	0.147677265225466	-0.0789687879877293	-0.254071703840436	-0.493479118366099	0.268811050653898	0.0149547793465452	0.171280773103868	-0.179858831688505	-0.0448278272372407	-0.205162573158857	0.124112396256268	0.24593165170457	0.360270385771527	0.0602991454525797	-0.0238106377569436	1.08986454136983	"S09"	1.08986454136983	"IS17"
"ATF3"	"ATF3"	0.0416717901723199	0.228228744710245	-0.121341532529454	-0.178604148768876	-0.397617955268947	0.0633412571459093	-0.119432846667479	-0.187663898462127	-0.287610102176968	0.186160662515232	-0.0220352356182504	0.171350088738149	0.388089783130149	0.293094339088417	-0.148532039957268	-0.122597425873829	1.0691501635593	"S09"	1.0691501635593	"IS17"
"PLK3"	"PLK3"	-0.237848830579339	0.455861692631322	0.424408888107374	-0.314542149946333	-0.401352049311436	0.392815016859831	0.370279596935508	-0.296871902656346	0.0643826763425431	-0.335313056471267	-0.107014366430401	0.742252890993069	-0.414781604842536	0.257704674762853	-0.19921718069823	-0.0680179665137623	1.06608782858488	"S09"	1.06608782858488	"IS17"
"FOSB"	"FOSB"	-0.231459246420918	0.533000071171056	-0.165531754802058	-0.148449968839301	-0.443150446628116	-0.136917735237152	-0.216476558210345	0.0771208828309234	-0.372533828796613	-0.0898645640083523	-0.118526655497685	-0.0112761938713893	0.255646667437904	0.283095051479761	0.245117553492085	0.0419641548736256	1.05138774555245	"S09"	1.05138774555245	"IS17"
"MLF1"	"MLF1"	0.157506911323538	0.270361997655291	0.218050693918439	-0.1778062066645	-0.32759732704656	0.013484069758998	0.101231609365999	0.247832814542392	-0.0422398435963255	-0.283580014174035	-0.142050226952207	0.800942410874694	-0.28866619957999	-0.011132294439682	-0.125391421233126	-0.00975978582740552	1.04564604837711	"S09"	1.04564604837711	"IS17"
"TMEM217"	"TMEM217"	0.188058658815426	0.00409252823780051	-0.0883989457168074	0.0795158034549626	-0.060710415149895	0.104894093535553	-0.113386675990277	-0.116672556142872	-0.116525736651082	-0.0455298138509152	-0.114508390839315	0.0948958277788102	-0.0443372370162413	-0.11274243351306	0.0648132275981898	-0.120154565820147	1.01160261480816	"S09"	1.01160261480816	"IS17"
"IFRD1"	"IFRD1"	0.175267904177775	0.345480329244689	0.178255610353159	0.126908597820664	-0.316226384632888	0.210403309873895	0.464853281003765	-0.533583947566647	-0.00193927960438722	-0.0575555718462642	-0.052661586374245	-0.12526683255825	-0.354671679304652	0.150265603082003	-0.0760727441008967	-0.154342226030402	1.00285448881117	"S09"	1.00285448881117	"IS17"
"OSR2"	"OSR2"	-0.329660287491814	0.811042674958697	0.182640974085009	-0.204336585101753	-0.179725939199742	-0.0932083635426744	-0.151380688788922	0.206717320296385	0.051356833345448	-0.239090285358264	-0.303430033288019	-0.113648951808189	-0.12449612011007	-0.192461654757869	-0.318185758007065	0.0317746217416543	0.966395456176421	"S09"	0.966395456176421	"IS17"
"BAIAP2"	"BAIAP2"	-0.246897596658918	0.457631922617895	0.0988943401427211	-0.27522536124554	-0.233413830477362	0.220265608976875	0.0752777184104641	-0.280071819112138	0.1204609305877	-0.286415860022994	-0.137124152045799	0.93742833460797	-0.146965313342334	-0.0946945431263281	0.0264342376984263	-0.267313805928422	0.938143905251118	"S09"	0.938143905251118	"IS17"
"KLF4"	"KLF4"	0.160173343385096	0.79184787277137	-0.11584477856312	-0.592623818590586	-0.330786878690528	-0.26774573723951	0.0517349290663186	0.0842742306728879	-0.00605118470553942	-0.259789066987938	-0.0917926330020379	0.137783660784026	0.269768306836901	-0.202755676513383	0.550995193673249	-0.0159381660239146	0.936337220100242	"S09"	0.936337220100242	"IS17"
"IGLC7"	"IGLC7"	-0.226093656428527	-0.0951584444058861	0.752159346685378	-0.0632816177173819	-0.14132435280837	0.15683555108361	0.239708631288075	-0.223043593673302	-0.178240836777359	-0.0180598800333153	0.0318452198009431	0.0565448775034196	-0.246057776201465	-0.226185415217662	-0.174779257136201	-0.170459538585283	0.932253295295037	"S09"	0.932253295295037	"IS17"
"WTAP"	"WTAP"	-0.0160361489215217	-0.0883543301540957	0.0200123931039896	-0.164356558206832	-0.416556270845318	0.733021233932539	0.237030543833101	-0.267290931264519	0.0443751673497953	-0.33861704057578	-0.0919552782214324	0.492360110919204	0.0109377369774994	0.226353379977782	-0.0147181345584165	-0.0845539888331988	0.927749878446549	"S09"	0.927749878446549	"IS17"
"TRIB1"	"TRIB1"	-0.225411249024577	0.0872484951292213	-0.144494791137935	-0.235473476450664	-0.250539951621046	0.0641238932198565	-0.0620411350957514	-0.196386780548746	-0.271700381685088	-0.256536352654943	-0.19064633469443	0.662268558081667	0.49269189173626	0.104394058668631	-0.000487183636935413	0.138955044412521	0.906876940218358	"S09"	0.906876940218358	"IS17"
"BDKRB1"	"BDKRB1"	-0.300313934943038	-0.0190056798771498	0.129804165898199	-0.339263909090095	-0.255614093949754	0.0504551238417033	0.182586757583131	-0.310908798670553	-0.0165487372703016	-0.321299413903901	-0.0285032240693467	0.829853816300879	0.600791519605728	-0.300435815598453	0.0231565466617472	-0.145281350245822	0.897343308862729	"S09"	0.897343308862729	"IS17"
"ARC"	"ARC"	-0.0998961949917821	0.411482272226098	-0.0772960652236009	-0.210360356744856	-0.256658685761321	0.11473369753635	-0.119729982316912	0.217590818190601	-0.128061722221032	-0.0595152471688856	0.268963962495472	0.676737231827563	-0.176978632941711	-0.224613711041759	-0.134322765947428	-0.182266894393532	0.868563570155221	"S09"	0.868563570155221	"IS17"
"MAFF"	"MAFF"	0.109376752797831	0.291122558875986	-0.16461836525264	-0.0966420774910472	-0.485398895148912	0.200901607201695	0.0139350222938299	0.162018916372154	-0.100351917863506	-0.224224227948632	0.00553565141238767	0.235792370032214	0.0923255783788448	-0.050812700201147	0.0640902377803594	-0.0236612517224155	0.819475336871756	"S09"	0.819475336871756	"IS17"
"TSC22D1"	"TSC22D1"	-1.04337155425155	-0.179566977251313	-0.0506496510595166	-0.0203990305491511	-0.488167118460572	0.252237047369776	0.0774942579274622	0.121132109491381	-0.11882612229344	0.781304084268256	0.327386702344953	-0.196593632507222	-0.0771598992280602	-0.0716719717014166	-0.214964263169817	-0.0359936209547995	0.807176256080151	"S09"	0.807176256080151	"IS17"
"LMNA"	"LMNA"	-0.378477519982279	0.303412689691411	0.085698556605061	0.292252044279516	-0.4272498401733	-0.0711406345881265	0.411918545912796	-0.502050913144175	0.00870575614230554	0.174444289929894	-0.129839394718188	0.478036308460272	-0.269716238713413	0.237408608371794	-0.134327358765474	-0.282747351140044	0.762472273808653	"S09"	0.762472273808653	"IS17"
"PNRC1"	"PNRC1"	0.109348678657958	0.133295718664525	-0.281073899494991	0.0100683294936301	-0.442597837790099	0.223063474349349	-0.245884220738849	0.0761572345771186	-0.119591338870988	0.481503155134277	0.230066017330567	0.255608254921999	-0.412797574698529	-0.0270621983553911	0.0304083727723785	0.0256621550528131	0.693650488184371	"S09"	0.693650488184371	"IS17"
"TUBB3"	"TUBB3"	0.20105328066054	0.0239664665746607	0.074255378724523	-0.0109852251912483	-0.0544669736735332	-0.0665448985471848	-0.115075388076721	-0.118410206126824	0.0885371618874657	0.00844847786641933	0.0514229651995131	0.12184438724569	-0.124474481584092	0.00683852151550344	-0.0485525403429722	0.0194030543959617	0.51588934692311	"S09"	0.51588934692311	"IS17"
"TIPARP"	"TIPARP"	-0.126433616863872	0.10146517531804	-0.0412669268791671	-0.0762237465639057	-0.238607195107825	-0.111794522053386	-0.00128942522739888	0.255916285275811	-0.148533003977283	0.259941726779967	0.0190773374674118	0.37350590144616	-0.0252269615094965	-0.242212205265839	-0.233019708812383	0.0561731840459742	0.440356653887373	"S09"	0.440356653887373	"IS17"
"ATP6V1B1"	"ATP6V1B1"	-0.0449653966971784	0.0158834394675048	-0.0483593817009357	0.103029107813075	0.138410378360649	-0.048422762279836	-0.045240695044304	-0.0465517441657055	-0.0464931639507318	-0.0481075099212434	-0.0456882534454018	-0.0461063655817574	-0.0489358511516754	-0.0449836456406431	-0.0469858850608498	-0.0479410479491975	0.40613999089247	"S09"	0.40613999089247	"IS17"
"TBX19"	"TBX19"	-0.126342317530943	0.103078678387003	0.0991912659332257	0.0127578709215212	-0.029124854739013	-0.120422874739465	-0.12711584192399	0.125518250146148	0.0156935507305293	-0.135170925657021	0.134065421248626	0.0515172295633454	0.0425088832257481	0.0893286576664754	-0.111231080177985	-0.111564194731437	0.270116308223405	"S09"	0.270116308223405	"IS17"
"C7"	"C7"	-0.236108062094051	2.36033182916519	-0.357650093725134	-0.37697300235349	-0.243299523049557	-0.364649722141722	-0.270414419530797	0.221421109697363	-0.317016004539453	-0.154845834477413	-0.199299607716362	-0.155930611713239	-0.0449702264792074	-0.285603318704469	-0.163542734919632	-0.36520976484865	-0.11257424887119	"S10"	2.36033182916519	"IS02"
"PLA2G2A"	"PLA2G2A"	-0.321373246784961	2.28255480084431	-0.289900963561385	-0.290421737758545	-0.209519761008053	-0.259636228044662	-0.158576698780842	0.0332591873275149	-0.268195713902029	-0.315508792534648	0.0257866437437443	0.193970629051307	-0.275424678106872	-0.203475940604246	-0.236827087622555	-0.327082090051823	-0.213078940307736	"S10"	2.28255480084431	"IS02"
"OGN"	"OGN"	-0.421539966279895	2.11892912526425	-0.180308185918263	-0.464729583330761	-0.3607880584104	-0.436482698869083	-0.346068627216222	0.394578868793405	-0.325651258434963	-0.328637776778322	-0.358244110189038	1.03591895498638	0.106878204726415	-0.265769663811155	-0.353732874081451	-0.449435993460182	0.0628022241604541	"S10"	2.11892912526425	"IS02"
"CHRDL1"	"CHRDL1"	-0.143850751791096	1.93072828066624	-0.235160553093476	-0.302514132361837	-0.287744479866403	-0.276988177642567	-0.225649546060293	0.123054598110473	-0.186408153734983	-0.261434327357563	0.459597309769424	-0.110728025228193	-0.0747500112711878	-0.267891979226269	-0.258568312854491	-0.285504254677131	-0.119675139351882	"S10"	1.93072828066624	"IS02"
"TNXB"	"TNXB"	-0.333692706986561	1.90625549587788	-0.294551364570721	-0.245916187570274	-0.207130475917554	-0.3517875741245	-0.246883608664991	-0.127557517064515	-0.294309771013736	-0.307492289605914	-0.339057099225833	0.115509192806217	-0.213259147863992	-0.254148320019839	0.689378699505901	-0.347871030266191	0.0265464637063497	"S10"	1.90625549587788	"IS02"
"SFRP2"	"SFRP2"	-0.62445796607881	1.88068468819855	1.31403702659488	-0.710249080774214	-0.411154737324228	-0.0876451807972329	0.105237369208197	0.360792813612372	-0.213577644329648	-0.685959087243711	-0.528233337486305	0.635297886066417	-0.279235198357817	0.0952876913085176	-0.632883637353592	-0.701703714761129	0.408220595860286	"S10"	1.88068468819855	"IS02"
"IGF1"	"IGF1"	-0.345591168043015	1.85693009550679	-0.294210591987024	-0.561937306621595	-0.362127798744861	-0.505594982808284	-0.452656471367106	0.201110662233797	-0.280049015210572	-0.5321819457675	-0.505419292270536	1.59312248814971	0.124235876440365	-0.327135313735562	0.706431532050684	-0.457467645483367	-0.154953162548496	"S10"	1.85693009550679	"IS02"
"SFRP1"	"SFRP1"	0.363989180645852	1.81535581942573	-0.347215161577772	-0.38894443590334	-0.199262164971007	-0.295747689399787	-0.350214729135945	-0.174059393521877	-0.347460713994404	-0.34652787384662	-0.206825470960315	0.11134248530263	-0.132915806370292	-0.325142867662083	0.994338316266052	-0.318756179650233	-0.296401996915564	"S10"	1.81535581942573	"IS02"
"MGST1"	"MGST1"	-0.411452413460006	1.79486976249912	-0.278747296295561	-0.408916101689423	-0.343298577908338	0.700446358044486	-0.120898689967994	-0.413802164584887	-0.15720346228643	-0.367006136489595	0.0371455632382944	0.288136514952693	-0.290080132005524	-0.135604107898131	-0.280548756918078	-0.246479626737765	-0.139436075576806	"S10"	1.79486976249912	"IS02"
"SRPX"	"SRPX"	0.237684707712392	1.72237914869951	-0.120986002050881	-0.172580245073246	-0.300633690004516	-0.225681130936137	-0.0864991020634288	0.145874528290597	-0.418438301863345	-0.151210677599202	-0.32597758112954	0.0711973263355013	-0.179734101160243	-0.235325653797778	0.0823213839202215	-0.436039122692019	-0.0616855209215007	"S10"	1.72237914869951	"IS02"
"DPT"	"DPT"	-0.497148045376516	1.71925690415453	0.225992535863436	-0.561626916522966	-0.366731315695021	-0.263991956863363	0.108689702225826	0.36413504258101	-0.075822776400776	-0.531887991255691	-0.356415128655029	0.00485738201991013	0.194708618512885	-0.187259932326253	0.167015326762378	-0.492238171313128	0.161777543728926	"S10"	1.71925690415453	"IS02"
"CILP"	"CILP"	-0.307785956546842	1.7045401763937	0.108880093270315	-0.330103451574673	-0.279479878249039	-0.310035318754991	-0.248077499489053	0.0456110273453713	-0.270881243767687	-0.329293568961791	-0.174404394053525	0.357373781018872	-0.0698170568496561	-0.0433936911843426	-0.0969942640623503	-0.276027876489916	-0.100109066109338	"S10"	1.7045401763937	"IS02"
"C16orf89"	"C16orf89"	-0.245093951399646	1.6630162661713	-0.240026550599273	-0.254230428959627	-0.198272605420591	-0.235056935442404	-0.192669995232119	-0.0903384912908178	-0.220619496453833	-0.175180201127289	-0.249034043775815	0.0405903893671332	-0.218114588035047	-0.245193421347454	0.264159818425149	-0.123274226911069	-0.0984879940056178	"S10"	1.6630162661713	"IS02"
"RARRES1"	"RARRES1"	-0.415945573395074	1.61219041910978	0.209496045367271	-0.528726063873622	-0.357814531439291	-0.310737349504066	-0.0655275133467087	0.488232059676919	0.108339710472199	-0.48146379142939	-0.14451266057956	0.787105535160203	-0.167802917780386	-0.0542123677967246	-0.134516799123065	-0.407246996958527	0.0697194200410911	"S10"	1.61219041910978	"IS02"
"PI16"	"PI16"	0.0244874720429833	1.53875662516442	-0.162592036753987	-0.195774684935278	-0.149331375690905	-0.186623137845687	-0.12990097765034	0.0413624940725583	-0.155623295764802	-0.185408143458671	-0.17608423847023	-0.177695658289841	-0.108094171674647	-0.173368653623692	-0.181085359274598	-0.172046417169862	-0.0971665838650645	"S10"	1.53875662516442	"IS02"
"CCDC80"	"CCDC80"	-1.13678486854758	1.53444735979012	0.53097501314544	-0.706374892408614	-0.586475636850164	-0.307454373619606	-0.0181207462522627	0.489020115630183	-0.0570912441958704	-0.545146303028392	-0.421516080987177	0.993429914721391	0.276551892178517	-0.288652608896386	0.0450132402535326	-0.520912485900807	0.285669882881709	"S10"	1.53444735979012	"IS02"
"C3"	"C3"	-0.567185930454588	1.53379324144564	0.367680603520782	-0.852727482966426	-0.518068301897907	-0.0951348574203692	-0.0581718958143922	0.126730293822472	0.185307742102786	-0.810814095331693	-0.508673999954183	1.21381462317767	0.506957121114254	-0.150921902555734	-0.188102786358252	-0.454252609362243	0.606869644055019	"S10"	1.53379324144564	"IS02"
"CXCL12"	"CXCL12"	-0.358393027701258	1.49512975556602	0.169126977820961	-0.616591231048853	-0.359509398816679	-0.249463734763633	-0.349731519707534	-0.297925457070208	-0.444467983156769	-0.142139671618768	-0.135431843055314	0.61838695773458	-0.00224105093820654	-0.456747559842293	0.456689159670389	-0.117453778745073	0.313497125442424	"S10"	1.49512975556602	"IS02"
"THBS4"	"THBS4"	-0.103911720201109	1.49044270190731	-0.153061701502221	-0.19018089991998	-0.223109590990677	-0.234007530104159	-0.192782799449285	0.400654845446738	-0.0990775144186312	-0.227777811154455	-0.234441084908149	-0.216230411908642	0.00264209264111575	0.0314425989795945	-0.241099648998377	-0.23766997773343	-0.231577390874255	"S10"	1.49044270190731	"IS02"
"MGP"	"MGP"	-0.884183535674187	1.47526907668397	0.10639337049596	0.788606954203266	-0.231952282042604	-1.12592711253653	-0.34280603092803	0.291357101318327	-0.403354875128546	0.566195904661209	0.262703614699415	0.619691847680236	-0.467050772531994	-0.657464208923511	-0.574383069170784	-1.2076806822675	0.172134725986218	"S10"	1.47526907668397	"IS02"
"AKR1C3"	"AKR1C3"	-0.277461049801396	1.4668455544002	-0.147859102259428	-0.160802547774069	-0.0788405884270075	-0.130052102996186	-0.0878776641979464	0.0714220835699321	-0.264045337742138	-0.0570519469397425	-0.281921470634972	-0.104244208003158	-0.193776756695931	-0.277573655746932	-0.18588502926882	-0.231472967030265	0.0315634222804207	"S10"	1.4668455544002	"IS02"
"PRELP"	"PRELP"	-0.40140497609846	1.41648867805781	0.231891789207398	-0.419182238917482	-0.352602601066397	-0.519083864575688	-0.11744387379581	0.320382679893519	-0.185470020693452	0.414372838048393	0.213873534357032	-0.0932907166920028	0.153162241112779	-0.401594818261862	-0.460696207389479	-0.530018569376787	0.092806870476686	"S10"	1.41648867805781	"IS02"
"GPNMB"	"GPNMB"	0.338053229661472	1.34756193974013	0.531317448717194	-0.563884899332671	-0.460424704507138	-0.159013260618515	0.252833143907956	0.541466362817635	0.517189111267246	-0.333130481869424	-0.681690808129	0.447103608302067	0.0645658178915932	-0.0496359801983098	-0.532949193295094	-0.706087776816825	0.0398470729314453	"S10"	1.34756193974013	"IS02"
"AKR1C1"	"AKR1C1"	-0.272009322987003	1.3160622469892	-0.187540709680863	-0.299002302929622	-0.175549877691807	0.296463975598645	-0.232312510994952	-0.194330880127355	-0.24903631245745	-0.0593954338642674	-0.120479641625813	-0.0270784092074993	-0.240630330238107	-0.18275686314351	-0.138166860193471	-0.0542202744313636	0.0182734199316923	"S10"	1.3160622469892	"IS02"
"BOC"	"BOC"	-0.371869514144344	1.28956563289472	-0.113345380024869	-0.441055590807527	-0.336517866443496	-0.222799580448371	-0.063033020130402	0.257346150776974	-0.0332577889689121	-0.453577176429848	0.539802377811734	0.277503894625297	0.00389275549263003	-0.174253774075954	0.0727512295205421	-0.0919742814041751	0.0967537391683394	"S10"	1.28956563289472	"IS02"
"HSPB6"	"HSPB6"	-0.501076549152018	1.27773552388232	-0.368134337527238	-0.155705478667143	-0.388553021276122	-0.468901507858795	-0.327261247144722	-0.0217787588875906	-0.430360551878454	0.805383334826174	0.0430753019702296	0.378404327919373	0.228395865582019	-0.332140850813458	-0.166603999047589	-0.478270491339597	-0.413741782961385	"S10"	1.27773552388232	"IS02"
